id,question,ground_truth,response,bleu,meteor,rouge1,rouge2,rougeL,bertscore
7ce016ee2b2530d45a19,"Trong năm 1963, quốc gia nào nhận được viện trợ song phương ròng lớn nhất từ Pháp?","Theo đồ thị, quốc gia có mức viện trợ song phương ròng cao nhất từ Pháp trong năm 1963 là các quốc gia có thu nhập thấp và trung bình.","Trong năm 1963, quốc gia nhận được viện trợ song phương ròng lớn nhất từ Pháp là Latin America(all income levels).",0.0681914231788173,0.4560771214252226,0.6301369863013699,0.47887323943661975,0.4931506849315069,0.83950275182724
96e3e7d134f44eec4ae4,Yếu tố nào có giá trị cao nhất trong đồ thị?,"Yếu tố 'error' có giá trị cao nhất trong đồ thị, đạt khoảng 9.","Yếu tố ""error"" có giá trị cao nhất trong đồ thị.",0.3552154756606051,0.5893793336715711,0.8571428571428571,0.846153846153846,0.8571428571428571,0.9150629043579102
78c47ada03a578717914,Năm nào có số lượng người dùng nhiều nhất?,"Năm 2022 có số lượng người dùng cao nhất, khoảng 19.27 triệu người.",Năm 2022 có số lượng người dùng nhiều nhất với 19.27 triệu người.,0.5484498092204758,0.7833402699328141,0.8444444444444444,0.7441860465116279,0.8444444444444444,0.963163435459137
186f68359577767d6791,Chỉ số đất nông nghiệp cao nhất trong tuần nào và đạt bao nhiêu?,Chỉ số đất nông nghiệp cao nhất là khoảng 132 trong tuần 19 (thứ 19).,"Có, chỉ số đất nông nghiệp cao nhất trong tuần 20 và đạt 130.",0.19047746743559188,0.4929786392405063,0.6842105263157895,0.6111111111111113,0.6842105263157895,0.8632347583770752
df3b9c74a058389e386c,Giá cổ phiếu BWL-A cao nhất trong năm 2013 là bao nhiêu và vào tháng nào?,"Giá cổ phiếu BWL-A cao nhất trong năm 2013 là khoảng 13,25 USD, vào tháng 12.",Gia cổ phiếu BWL-A cao nhất trong năm 2013 là 13.0 USD vào tháng 12.,0.5781682559080755,0.7690546632854326,0.8695652173913043,0.7727272727272727,0.8695652173913043,0.9539032578468323
930a50e6213d15274dcc,Từ nào có giá trị cao nhất và bằng bao nhiêu?,"Từ 'drive' có giá trị cao nhất, bằng 8.",Câu hỏi: Từ nào có giá trị cao nhất và bằng bao nhiêu?,0.21401603033752975,0.46487603305785125,0.6,0.42857142857142855,0.6,0.7295687198638916
bfbbda0d59b5e565c25d,Từ nào có giá trị cao nhất?,"Từ ""span"" có giá trị cao nhất trong số các từ được liệt kê trong biểu đồ.","Câu hỏi: Từ ""whip"" có giá trị cao nhất.",0.24853792384070753,0.4545454545454546,0.5625000000000001,0.3333333333333333,0.4375,0.8009216785430908
23e4d909e37bab7345ec,Khoảng thời gian nào trong ngày có nhiều chuyến hạ cánh nhất?,"Khoảng thời gian từ 9 giờ đến 12 giờ có số lượng hạ cánh cao nhất, với 9 chuyến.",Chuyến hạ cánh nhiều nhất trong ngày xảy ra trong khoảng thời gian 9-12 giờ.,0.01605081294729394,0.2724953617810761,0.64,0.37499999999999994,0.32,0.8117822408676147
d5adf37d1f25002e681e,Năm nào có thời gian xây dựng kho hàng lâu nhất?,"Năm 2005 và 2006 có thời gian xây dựng kho hàng lâu nhất, khoảng hơn 110 ngày.",Năm 2005 có thời gian xây dựng kho hàng lâu nhất.,0.3605107650121537,0.6052147239263804,0.8,0.744186046511628,0.8,0.9144437313079834
5e3d5ce945bc29b4c733,Thành phố/vùng nào có tỷ lệ tăng trưởng chi phí nhà ở cao nhất?,"Nashville có tỷ lệ tăng trưởng chi phí nhà ở cao nhất, đạt 365%.","Nhà ở tại Nashville có tỷ lệ tăng trưởng chi phí nhà ở cao nhất, với mức tăng trưởng là 365%.",0.5275855485130294,0.8774418416146551,0.7441860465116279,0.6341463414634146,0.7441860465116279,0.9305664300918579
1aa13ca2766358678e87,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là bao nhiêu?,Tỷ lệ nam giới trong độ tuổi 15-24 tham gia lực lượng lao động ở Eritrea năm 1995 khoảng 84%.,Tỷ lệ lao động của nam giới ở Eritrea trong năm 1995 là 50%.,0.04753592195677152,0.4990963855421686,0.6829268292682927,0.3076923076923077,0.43902439024390244,0.8849425315856934
fe2477d9debf1fb62a88,"Trong năm 2009, quốc gia nào có số tiền đầu tư cao nhất?","Trong năm 2009, Cộng hòa Kyrgyz có số tiền đầu tư cao nhất. Số tiền đầu tư khoảng 135 triệu USD.","Trong năm 2009, quốc gia có số tiền đầu tư cao nhất là Brazil.",0.33026679178022084,0.5164271465211905,0.5957446808510638,0.4888888888888888,0.5957446808510638,0.836031973361969
42615fe6a01b0561b2e8,Quốc gia nào có giá trung bình cao nhất?,Hoa Kỳ,Quốc gia có giá trung bình cao nhất là Mỹ với giá 194 USD.,0.0,0.0,0.0,0.0,0.0,0.6330947875976562
a0fc4d04878d5c5baf0c,Giá trị của 'expert' trên trục ngang là bao nhiêu?,Giá trị của 'expert' trên trục ngang là khoảng -4.,Giá trị của 'expert' trên trục ngang là 0.,0.6728850678464081,0.7781250000000001,0.8461538461538461,0.8333333333333333,0.8461538461538461,0.9423930048942566
e359fd87cd666e2c95b8,Quốc gia nào có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015?,"Mexico có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015, với 26,8%.",Quốc gia có tỷ lệ động vật có vú bị đe dọa cao nhất trong năm 2015 là Mexico.,0.6623435934063268,0.7826473285943591,0.8333333333333334,0.782608695652174,0.7916666666666666,0.8897912502288818
f4e00bbf60cd637b179f,Năm nào có số lượng hành khách cao nhất?,"Năm 2019 có số lượng hành khách cao nhất, đạt 44.34 triệu người.","Số lượng hành khách cao nhất là năm 2019 với 44,34 triệu hành khách.",0.09223590100611109,0.4893410852713178,0.7999999999999999,0.6511627906976744,0.6222222222222222,0.8991280198097229
8f4610502d0d50af9602,Năm nào tỷ lệ nhập học tại Kenya thấp nhất?,"Năm 2002, tỷ lệ nhập học sơ cấp tại Kenya thấp nhất, khoảng 62.5%.",Tỷ lệ nhập học tại Kenya thấp nhất vào năm 2000.,0.17632778423526832,0.5172413793103449,0.7317073170731708,0.6153846153846153,0.6341463414634146,0.8332687020301819
3d9dd8bed0478c7ddd43,Năm nào có số lượng vụ tấn công khủng bố cao nhất?,Năm 2007 có số vụ tấn công khủng bố cao nhất với 6.608 vụ.,"Năm 2006 có số lượng vụ tấn công khủng bố cao nhất với 6,608 vụ.",0.4617366309441026,0.7170781893004116,0.909090909090909,0.8095238095238095,0.909090909090909,0.9839932918548584
43d3dbfd45e54ff9b677,"Ở quốc gia nào mà mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất?","Ở toàn cầu, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" đạt mức cao nhất với 66%.","Ở Pháp, mức độ quan trọng của ""sự hiện diện kỹ thuật số tuyệt vời"" cao nhất.",0.5011620939088955,0.7095761381475667,0.793103448275862,0.75,0.793103448275862,0.9237450361251831
919986ca06dfbb510312,Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là bao nhiêu và năm nào?,"Số ca tử vong do sốt rét cao nhất là khoảng 22 trường hợp, xảy ra vào năm 1990.",Số ca tử vong do sốt rét cao nhất trong khoảng thời gian từ 1990 đến 2004 là 20 và năm đó là 1994.,0.30094298890378757,0.6114130434782608,0.6666666666666666,0.4727272727272727,0.5964912280701754,0.8567782640457153
0a734ad24a1f77f4deeb,Giá trị của từ khóa 'income' là bao nhiêu?,Giá trị của từ khóa 'income' nằm khoảng 10^9.,Giá trị của từ khóa 'income' là 10^9.,0.676130446299448,0.8501505541674674,0.8,0.6956521739130435,0.8,0.9698495864868164
7c507dac82cecc670a6d,Loại hàng nào có lượng TEU cao nhất và giá trị cụ thể là bao nhiêu?,"Loại hàng Chartered có lượng TEU cao nhất, với 2.841.498 TEU.","Loại hàng có lượng TEU cao nhất là ""Chartered"" với 2841498 TEU và giá trị là 30000000.",0.2383041256525615,0.6523622047244095,0.7499999999999999,0.5263157894736842,0.7000000000000001,0.8561968207359314
cbb079d595317ae3f6ac,Khách nào ở lại lâu nhất trong khách sạn vào tháng 11 năm 2021?,Khách số 521 ở lại lâu nhất với 10 ngày.,Khách 521 ở lại lâu nhất trong khách sạn vào tháng 11 năm 2021.,0.2891784933232572,0.5950875925591476,0.6486486486486486,0.4571428571428571,0.5945945945945945,0.7930633425712585
195ec4c561ee4daaddc5,HICP đạt mức tăng trưởng cao nhất vào tháng nào trong năm 2018?,HICP đạt mức tăng trưởng cao nhất vào tháng 9 năm 2018 với mức 3.3%.,HICP đạt mức tăng trưởng cao nhất vào tháng 11/2018.,0.42946831450777656,0.5587622254288921,0.7619047619047621,0.7000000000000001,0.7619047619047621,0.9223669767379761
aa76c7444aac03a9b3b5,Vật thể nào được ưa chuộng nhất?,Vật thể được ưa chuộng nhất là bánh với khoảng 9 người chọn.,"Vật thể được ưa chuộng nhất là ""cake"".",0.3347189874003768,0.5033238366571701,0.6249999999999999,0.6,0.6249999999999999,0.8692530989646912
e1309fef750547d0be87,Thuật toán nào có độ chính xác cao nhất trên đồ thị?,"Dựa trên đồ thị, thuật toán 'scheme' và 'child' có độ chính xác cao nhất, xấp xỉ 9 và 9 lần lượt.","Thuật toán ""child"" có độ chính xác cao nhất trên đồ thị.",0.10071354888662293,0.3774493147581833,0.6956521739130436,0.5909090909090909,0.608695652173913,0.8342361450195312
