id,question,ground_truth,response,bleu,meteor,rouge1,rouge2,rougeL,bertscore
7ce016ee2b2530d45a19,"Trong năm 1963, quốc gia nào nhận được viện trợ song phương ròng lớn nhất từ Pháp?","Theo đồ thị, quốc gia có mức viện trợ song phương ròng cao nhất từ Pháp trong năm 1963 là các quốc gia có thu nhập thấp và trung bình.","Okay, let's see. The user is asking which country received the largest net bilateral aid flow from France in 1963. The chart is titled ""Net bilateral aid flow in an economy from France"" and the x-axis is ""Aid flow (current US$)"".

First, I need to look",0.004826741258911654,0.05639097744360902,0.022222222222222223,0.0,0.022222222222222223,0.6677300930023193
96e3e7d134f44eec4ae4,Yếu tố nào có giá trị cao nhất trong đồ thị?,"Yếu tố 'error' có giá trị cao nhất trong đồ thị, đạt khoảng 9.","Okay, let's see. The user is asking which factor has the highest value in the chart. The chart is a bar graph with categories on the x-axis: input, home, hero, error, vector, system. The y-axis is labeled ""Values"" from 0 to 10.

First, I",0.004635487482440636,0.08021390374331551,0.06349206349206349,0.0,0.031746031746031744,0.6398245692253113
78c47ada03a578717914,Năm nào có số lượng người dùng nhiều nhất?,"Năm 2022 có số lượng người dùng cao nhất, khoảng 19.27 triệu người.","Okay, let's see. The user is asking which year had the highest number of users based on the bar chart provided.

First, I need to look at the x-axis which shows the years from 2015 to 2022. The y-axis is labeled ""Member/Year"" with values",0.005034460682273033,0.08620689655172413,0.08571428571428572,0.0,0.05714285714285715,0.6109961867332458
186f68359577767d6791,Chỉ số đất nông nghiệp cao nhất trong tuần nào và đạt bao nhiêu?,Chỉ số đất nông nghiệp cao nhất là khoảng 132 trong tuần 19 (thứ 19).,"Để trả lời câu hỏi, tôi cần xác định:
1. Tuần có giá trị chỉ số đất nông nghiệp cao nhất.
2. Giá trị của chỉ số đó.

Xem biểu đồ:
- Trục hoành: Tuần của nửa năm 1993 (từ 0 đến",0.06203726059862019,0.3796452702702703,0.3421052631578948,0.2702702702702703,0.3157894736842105,0.6597183346748352
df3b9c74a058389e386c,Giá cổ phiếu BWL-A cao nhất trong năm 2013 là bao nhiêu và vào tháng nào?,"Giá cổ phiếu BWL-A cao nhất trong năm 2013 là khoảng 13,25 USD, vào tháng 12.","Okay, let's see. The user is asking for the highest stock price of BWL-A in 2013 and when it occurred. The graph is titled ""Stock price of BWL-A in 2013"" with the x-axis as months from Jan to Dec and y-axis as Price (",0.005927305348705561,0.07731958762886598,0.08333333333333333,0.028571428571428567,0.08333333333333333,0.6641364097595215
930a50e6213d15274dcc,Từ nào có giá trị cao nhất và bằng bao nhiêu?,"Từ 'drive' có giá trị cao nhất, bằng 8.","Okay, let's see. The user is asking which category has the highest value and what that value is. The chart is a bar graph with categories on the x-axis and values on the y-axis.

First, I need to look at all the bars. The categories are drive, end, school, stay, cow",0.004635487482440636,0.09375,0.030769230769230767,0.0,0.030769230769230767,0.6119146943092346
bfbbda0d59b5e565c25d,Từ nào có giá trị cao nhất?,"Từ ""span"" có giá trị cao nhất trong số các từ được liệt kê trong biểu đồ.","Biểu đồ là một biểu đồ cột. Dòng y là các từ: span, become, ridge, gear, chill, whip, human, come, palace. Dòng x là giá trị đo lường. Giá trị cao nhất được xác định bằng cách so sánh các giá trị của các c",0.014011697931222915,0.29052269516614465,0.40506329113924056,0.25974025974025977,0.2784810126582279,0.693606436252594
23e4d909e37bab7345ec,Khoảng thời gian nào trong ngày có nhiều chuyến hạ cánh nhất?,"Khoảng thời gian từ 9 giờ đến 12 giờ có số lượng hạ cánh cao nhất, với 9 chuyến.","Okay, let's see. The user is asking which time period in the day has the most landings. The graph is titled ""Number of Landings Handled by ATC for Begishevo"". The x-axis is ""Time in hours of the day (3 hour gap)"" and the y-axis is """,0.004863083928997274,0.04830917874396135,0.02702702702702703,0.0,0.02702702702702703,0.6317675113677979
d5adf37d1f25002e681e,Năm nào có thời gian xây dựng kho hàng lâu nhất?,"Năm 2005 và 2006 có thời gian xây dựng kho hàng lâu nhất, khoảng hơn 110 ngày.","Biểu đồ là một biểu đồ thanh, với trục hoành thể hiện ""Number of days"" (số ngày) và trục tung thể hiện ""Year"" (năm). Các thanh màu tím biểu thị thời gian xây dựng kho hàng theo từng năm. Tôi cần xác định",0.061954340677826944,0.38917089678510997,0.4782608695652174,0.24444444444444444,0.34782608695652173,0.6819056868553162
5e3d5ce945bc29b4c733,Thành phố/vùng nào có tỷ lệ tăng trưởng chi phí nhà ở cao nhất?,"Nashville có tỷ lệ tăng trưởng chi phí nhà ở cao nhất, đạt 365%.","Okay, let's see. The user is asking which city or region has the highest increase in housing costs. The chart shows the ""Year-over-year increase"" percentages for different locations.

First, I need to look at the bar chart. The x-axis is the percentage increase, and the y-axis lists the locations.",0.00410726430147258,0.055865921787709494,0.0,0.0,0.0,0.6264718770980835
