id,question,ground_truth,response,bleu,meteor,rouge1,rouge2,rougeL,bertscore
7ce016ee2b2530d45a19,"Trong năm 1963, quốc gia nào nhận được viện trợ song phương ròng lớn nhất từ Pháp?","Theo đồ thị, quốc gia có mức viện trợ song phương ròng cao nhất từ Pháp trong năm 1963 là các quốc gia có thu nhập thấp và trung bình.","Trong năm 1963, quốc gia nhận được viện trợ song phương ròng lớn nhất từ Pháp là Liên Xô.",0.06424994703628717,0.46590636973180066,0.647887323943662,0.49275362318840576,0.5070422535211268,0.8436881899833679
96e3e7d134f44eec4ae4,Yếu tố nào có giá trị cao nhất trong đồ thị?,"Yếu tố 'error' có giá trị cao nhất trong đồ thị, đạt khoảng 9.","Yếu tố có giá trị cao nhất trong đồ thị là yếu tố có giá trị lớn nhất hoặc có ảnh hưởng lớn nhất đến kết quả của các yếu tố khác. Trong một đồ thị, yếu tố có giá trị cao nhất thường là yếu tố có ảnh hưởng lớn nhất đến kết quả tổng thể của",0.11602404900806976,0.3823731138545953,0.26804123711340205,0.18947368421052632,0.26804123711340205,0.7250915765762329
78c47ada03a578717914,Năm nào có số lượng người dùng nhiều nhất?,"Năm 2022 có số lượng người dùng cao nhất, khoảng 19.27 triệu người.",Năm 2019 có số lượng người dùng nhiều nhất trên nền tảng này.,0.20640765449620033,0.3475303164744159,0.6222222222222223,0.4186046511627907,0.5777777777777778,0.8271999955177307
186f68359577767d6791,Chỉ số đất nông nghiệp cao nhất trong tuần nào và đạt bao nhiêu?,Chỉ số đất nông nghiệp cao nhất là khoảng 132 trong tuần 19 (thứ 19).,"Để trả lời câu hỏi này, tôi cần biết cụ thể chỉ số đất nông nghiệp mà bạn đang nói đến là gì. Có nhiều chỉ số khác nhau có thể được sử dụng để đánh giá tình hình đất nông nghiệp, như chỉ số chất lượng đất, chỉ số năng suất cây trồng, hoặc chỉ số",0.010052917730344396,0.13157894736842105,0.26,0.16326530612244897,0.24,0.662278950214386
df3b9c74a058389e386c,Giá cổ phiếu BWL-A cao nhất trong năm 2013 là bao nhiêu và vào tháng nào?,"Giá cổ phiếu BWL-A cao nhất trong năm 2013 là khoảng 13,25 USD, vào tháng 12.",Giá cổ phiếu BWL-A cao nhất trong năm 2013 là 15.000 đồng và nó được giao dịch vào ngày 24 tháng 12 năm 2013.,0.3899499205807209,0.7023265196342119,0.6896551724137931,0.5714285714285715,0.6896551724137931,0.8782628178596497
930a50e6213d15274dcc,Từ nào có giá trị cao nhất và bằng bao nhiêu?,"Từ 'drive' có giá trị cao nhất, bằng 8.","Từ ""của"" có giá trị cao nhất và bằng 1000 đồng.",0.2224246939793677,0.5245403946702648,0.7200000000000001,0.5217391304347826,0.7200000000000001,0.8642539978027344
bfbbda0d59b5e565c25d,Từ nào có giá trị cao nhất?,"Từ ""span"" có giá trị cao nhất trong số các từ được liệt kê trong biểu đồ.","Từ ""của"" có giá trị cao nhất trong các từ có giá trị cao nhất.",0.3582646267789706,0.5980732554159128,0.6666666666666667,0.4864864864864865,0.6666666666666667,0.8506523966789246
23e4d909e37bab7345ec,Khoảng thời gian nào trong ngày có nhiều chuyến hạ cánh nhất?,"Khoảng thời gian từ 9 giờ đến 12 giờ có số lượng hạ cánh cao nhất, với 9 chuyến.","Khoảng thời gian có nhiều chuyến hạ cánh nhất thường là vào buổi sáng sớm hoặc buổi chiều tối. Tuy nhiên, điều này có thể thay đổi tùy thuộc vào các yếu tố như lượng khách hàng, lịch trình bay và các sự kiện đặc biệt diễn ra trong khu vực.",0.012819825042984193,0.25952743902439024,0.36363636363636365,0.18518518518518517,0.2545454545454545,0.7216996550559998
d5adf37d1f25002e681e,Năm nào có thời gian xây dựng kho hàng lâu nhất?,"Năm 2005 và 2006 có thời gian xây dựng kho hàng lâu nhất, khoảng hơn 110 ngày.",Năm 1980 có thời gian xây dựng kho hàng lâu nhất.,0.33786419295334214,0.5419222903885481,0.7555555555555556,0.6976744186046512,0.7555555555555556,0.8947263360023499
5e3d5ce945bc29b4c733,Thành phố/vùng nào có tỷ lệ tăng trưởng chi phí nhà ở cao nhất?,"Nashville có tỷ lệ tăng trưởng chi phí nhà ở cao nhất, đạt 365%.","Tỷ lệ tăng trưởng chi phí nhà ở cao nhất thường được ghi nhận ở các thành phố lớn và khu vực đô thị phát triển nhanh chóng. Tuy nhiên, để xác định chính xác thành phố hoặc vùng nào có tỷ lệ tăng trưởng cao nhất, cần phải xem xét nhiều yếu",0.16007117882584862,0.5647590361445783,0.30107526881720426,0.26373626373626374,0.2795698924731183,0.735287606716156
